date,strategy,leg,ticker,action,qty,price,pnl,side
2020-06-10,longbyungi,LONG,SOXL,STOP_BUY,1288531.296850423,13.357308017270563,0.0,
2020-06-11,longbyungi,LONG,SOXL,MOO_SELL,1288531.296850423,11.99533257007599,-1766381.6740511674,
2020-06-17,yangbyungi,LONG,SOXL,STOP_BUY,865873.2554244949,12.486679739642142,0.0,
2020-06-17,yangbyungi,LONG,SOXL,LOC_SELL,216468.3138561237,12.365813740730287,-28046.581062571146,loser
2020-06-18,yangbyungi,LONG,SOXL,MOO_SELL,649404.9415683711,12.200563612937929,-191416.4327835217,
2020-06-18,longbyungi,LONG,SOXL,STOP_BUY,1228316.1032831373,12.395961834082602,0.0,
2020-06-19,longbyungi,LONG,SOXL,MOO_SELL,1228316.1032831373,12.732963486194611,403141.3638520166,
2020-06-22,longbyungi,LONG,SOXL,STOP_BUY,1269144.4211212595,12.314721311559675,0.0,
2020-06-23,longbyungi,LONG,SOXL,MOO_SELL,1269144.4211212595,12.61768759584427,373432.9798031505,
2020-06-23,longbyungi,LONG,SOXL,STOP_BUY,1248264.7372792794,12.819766269371508,0.0,
2020-06-24,longbyungi,LONG,SOXL,MOO_SELL,1248264.7372792794,12.251871373653412,-719836.7872172631,
2020-06-24,longbyungi,LONG,SOXL,STOP,1227728.5613865019,11.446517887461916,-1239927.9358326308,
2020-06-25,yangbyungi,LONG,SOXL,STOP_BUY,831731.9842950802,11.819153736784457,0.0,
2020-06-26,yangbyungi,LONG,SOXL,MOO_SELL,831731.9842950802,11.794100190639497,-27711.800139429048,
2020-06-26,longbyungi,LONG,SOXL,STOP_BUY,1169631.4986768814,11.982988693692683,0.0,
2020-06-29,longbyungi,LONG,SOXL,MOO_SELL,1169631.4986768814,11.242376144886018,-875751.5567988567,
2020-06-29,yangbyungi,LONG,SOXL,STOP_BUY,805272.285626649,11.422428507206439,0.0,
2020-06-30,yangbyungi,LONG,SOXL,MOO_SELL,805272.285626649,11.740793574810029,249842.12037686445,
2020-06-30,yangbyungi,LONG,SOXL,STOP_BUY,785743.0029516914,11.928828345344066,0.0,
2020-07-01,yangbyungi,LONG,SOXL,MOO_SELL,785743.0029516914,12.549055470943452,480607.4601030573,
2020-07-02,longbyungi,LONG,SOXL,STOP_BUY,1090305.380331692,12.721600880105495,0.0,
2020-07-06,longbyungi,LONG,SOXL,MOO_SELL,1090305.380331692,13.098780661582948,401387.9097762052,
2020-07-06,longbyungi,LONG,SOXL,STOP_BUY,1072367.9169085592,13.30856428483486,0.0,
2020-07-07,longbyungi,LONG,SOXL,MOO_SELL,1072367.9169085592,13.292017620563508,-27728.075608713552,
2020-07-07,longbyungi,LONG,SOXL,STOP_BUY,1054725.556673818,13.504896031830308,0.0,
2020-07-08,longbyungi,LONG,SOXL,MOO_SELL,1054725.556673818,13.293350190639497,-233015.4834197145,
2020-07-08,longbyungi,LONG,SOXL,STOP_BUY,1037373.4446549595,13.506249943692682,0.0,
2020-07-09,longbyungi,LONG,SOXL,MOO_SELL,1037373.4446549595,13.659833651065828,149460.17875979282,
2020-07-09,longbyungi,LONG,SOXL,STOP_BUY,1020306.8057524104,13.878602822821138,0.0,
2020-07-10,longbyungi,LONG,SOXL,MOO_SELL,1020306.8057524104,14.066296120166779,181525.41897370853,
2020-07-13,longbyungi,LONG,SOXL,STOP,974484.8206327372,13.533249246348403,-1163584.3016343843,
2020-07-14,longbyungi,LONG,SOXL,STOP_BUY,998779.1169894487,13.19482697222471,0.0,
2020-07-15,longbyungi,LONG,SOXL,MOO_SELL,998779.1169894487,14.192899809360505,987280.3056157008,
2020-07-16,longbyungi,LONG,SOXL,STOP_BUY,1046147.7132646452,13.540776633110044,0.0,
2020-07-17,longbyungi,LONG,SOXL,MOO_SELL,1046147.7132646452,13.847073091506958,310403.23180676624,
2020-07-20,longbyungi,LONG,SOXL,STOP_BUY,1023911.0409092533,14.137895345270632,0.0,
2020-07-21,longbyungi,LONG,SOXL,MOO_SELL,1023911.0409092533,14.957850318431856,829133.940738231,
2020-07-22,longbyungi,LONG,SOXL,STOP_BUY,1037000.6970297794,14.758708483486174,0.0,
2020-07-23,longbyungi,LONG,SOXL,MOO_SELL,1037000.6970297794,14.54472404575348,-232537.69906769507,
2020-07-23,longbyungi,LONG,SOXL,STOP,1019940.1904888727,13.58865424558156,-1222846.2277954295,
2020-07-24,longbyungi,LONG,SOXL,STOP_BUY,1036511.5136882704,13.36204767725229,0.0,
2020-07-27,longbyungi,LONG,SOXL,MOO_SELL,1036511.5136882704,13.726465967655182,367896.6091026161,
2020-07-27,longbyungi,LONG,SOXL,STOP_BUY,1019459.0550837067,13.946302289793488,0.0,
2020-07-28,longbyungi,LONG,SOXL,MOO_SELL,1019459.0550837067,14.224217112541199,273271.24071024545,
2020-07-29,longbyungi,LONG,SOXL,STOP_BUY,1015628.0544779164,14.26788056869268,0.0,
2020-07-30,longbyungi,LONG,SOXL,MOO_SELL,1015628.0544779164,14.303511704444887,26031.713441019878,
2020-07-30,longbyungi,LONG,SOXL,STOP_BUY,998919.1659340824,14.53258970705509,0.0,
2020-07-31,longbyungi,LONG,SOXL,MOO_SELL,998919.1659340824,15.466262977123261,922175.874075653,
2020-08-03,longbyungi,LONG,SOXL,STOP_BUY,987804.850186527,15.629337729578015,0.0,
2020-08-04,longbyungi,LONG,SOXL,MOO_SELL,987804.850186527,15.918703879833222,274930.12872141413,
2020-08-04,longbyungi,LONG,SOXL,STOP_BUY,971553.7028574885,16.17365000525236,0.0,
2020-08-05,longbyungi,LONG,SOXL,MOO_SELL,971553.7028574885,16.62634910964966,428668.0549496319,
2020-08-07,longbyungi,LONG,SOXL,STOP_BUY,964850.28818945,16.73014748768806,0.0,
2020-08-10,longbyungi,LONG,SOXL,MOO_SELL,964850.28818945,16.116603880882263,-603069.9949767869,
2020-08-11,longbyungi,LONG,SOXL,STOP_BUY,956729.6157777356,16.24202739661932,0.0,
2020-08-12,longbyungi,LONG,SOXL,MOO_SELL,956729.6157777356,15.897379899024964,-340496.52092985995,
2020-08-12,longbyungi,LONG,SOXL,STOP_BUY,940989.7113450706,16.151984510064125,0.0,
2020-08-13,longbyungi,LONG,SOXL,MOO_SELL,940989.7113450706,17.068794783592224,851767.8906140327,
2020-08-14,longbyungi,LONG,SOXL,STOP_BUY,949072.5378019873,16.911585235733984,0.0,
2020-08-17,longbyungi,LONG,SOXL,MOO_SELL,949072.5378019873,16.8502380399704,-69437.78552436642,
2020-08-17,longbyungi,LONG,SOXL,STOP_BUY,933458.6059258151,17.120103157954212,0.0,
2020-08-18,longbyungi,LONG,SOXL,MOO_SELL,933458.6059258151,17.26736106967926,126224.41894367523,
