date,BASE,CHAMP_NOMARGIN
2010-05-25,97240.32012817703,98405.27025532754
2010-05-26,94388.41806463694,96752.85775491016
2010-05-27,96208.10810151053,97971.99455809273
2010-05-28,96528.72214728183,98193.12150835557
2010-06-01,94302.07019981976,96918.47603761396
2010-06-02,96481.94136593955,98324.56239517621
2010-06-03,97113.26507872694,98754.65981865038
2010-06-04,96334.87582837124,98217.0789571616
2010-06-07,97958.8022917051,99122.55063348218
2010-06-08,96318.53850510519,98207.9695646994
2010-06-09,94632.74703785911,97188.7814284736
2010-06-10,95474.71023167024,97770.07936222036
2010-06-11,96229.20947816026,98352.72674457054
2010-06-14,95135.47433982334,97576.79202375107
2010-06-15,103461.05011469877,104058.69087016261
2010-06-16,103227.91066479712,103860.73193998655
2010-06-17,104407.3441817889,104778.81103651036
2010-06-18,104407.3441817889,104778.81103651036
2010-06-21,99326.6665158273,100680.13403919667
2010-06-22,94493.22515060386,97057.72809683872
2010-06-23,93918.90301035496,96619.29704220532
2010-06-24,93516.52679793982,96308.07110137156
2010-06-25,92151.21865460282,95336.08229536726
2010-06-28,92145.89019205076,95330.68097224858
2010-06-29,90712.56285694138,94307.44313437416
2010-06-30,88840.2540156083,93180.33996132785
2010-07-01,87297.35475545307,92191.69234931024
2010-07-02,86511.03839590399,91667.67726993782
2010-07-06,83733.24780890226,89688.41279435255
2010-07-07,87206.03692659731,92461.03569110435
2010-07-08,87857.43429743595,92971.71082981418
2010-07-09,88235.37595359117,93291.65078646371
2010-07-12,88793.1568097999,93772.42197440898
2010-07-13,90339.9567667737,95106.80078268868
2010-07-14,92705.06433259191,97136.89368302401
2010-07-15,92705.06433259191,97136.89368302401
2010-07-16,92705.06433259191,97136.89368302401
2010-07-19,93436.97012007679,97727.49442791284
2010-07-20,91269.71570476463,95978.6599550424
2010-07-21,91269.71570476463,95978.6599550424
2010-07-22,92845.55805584119,97324.29209323597
2010-07-23,93221.50056252218,97670.53803180598
2010-07-26,94281.09766854437,98647.87553314396
2010-07-27,95476.64606908073,99750.06668644474
2010-07-28,92341.82968009982,97048.93099526182
2010-07-29,92909.01267606064,97537.64805033625
2010-07-30,92909.01267606064,97537.64805033625
2010-08-02,92457.78569835504,97107.20129362715
2010-08-03,92444.0805344754,97094.12728955905
2010-08-04,92988.64139879552,97609.16821205264
2010-08-05,92625.95803784925,97266.14544814534
2010-08-06,92858.10747946391,97490.41333787222
2010-08-09,92840.2974244226,97479.95413063996
2010-08-10,91104.04517515627,95833.78687821157
2010-08-11,91104.04517515627,95833.78687821157
2010-08-12,91104.04517515627,95833.78687821157
2010-08-13,89454.14501793782,94510.95448426655
2010-08-16,89320.1146220738,94404.38796605804
2010-08-17,89896.64039361647,94846.68813903054
2010-08-18,90282.7441425639,95179.32691190342
2010-08-19,87025.79066951913,92559.86859526485
2010-08-20,87095.28235008591,92602.68022807325
2010-08-23,87630.04533426312,93048.40617574696
2010-08-24,86928.20889115168,92505.6293526473
2010-08-25,87385.12549239131,92877.17931286419
2010-08-26,88138.31918869997,93471.36908203378
2010-08-27,85973.04104091831,91625.93619628105
2010-08-30,85909.75522438233,91541.77585722283
2010-08-31,84493.55318643297,90370.55928622652
2010-09-01,86077.66259235003,91731.07664906963
2010-09-02,87341.42600974138,92881.15469735226
2010-09-03,88050.79829700562,93507.6272058909
2010-09-07,87862.30780571366,93319.80247500598
2010-09-08,87862.30780571366,93319.80247500598
2010-09-09,87862.30780571366,93319.80247500598
2010-09-10,87862.30780571366,93319.80247500598
2010-09-13,89456.99758352371,94916.9195793436
2010-09-14,91371.83482002525,96796.4970389904
2010-09-15,90033.19486556549,95482.26625817743
2010-09-16,90279.34553756635,95743.30195639096
2010-09-17,91026.34551965682,96473.65571423492
2010-09-20,90797.14935001303,96247.69105573089
2010-09-21,89534.67114734193,95040.9641253979
2010-09-22,88797.5859671233,94341.65523345539
2010-09-23,90503.65302509053,95860.3692150556
2010-09-24,95940.36951855794,100945.24951749388
2010-09-27,96336.09935318395,101329.77703212696
2010-09-28,97378.01688063426,102299.62335242273
2010-09-29,97691.93581701812,102554.50825422737
2010-09-30,95505.3403397214,100637.45736997246
2010-10-01,96823.86218888889,101804.08142081292
2010-10-04,96823.86218888889,101804.08142081292
2010-10-05,98245.8545239922,103178.28521403915
2010-10-06,98138.5199880403,103074.55784307652
2010-10-07,97372.14879215718,102327.88148656525
2010-10-08,98291.43273381032,103279.60092949016
2010-10-11,98375.40310376388,103377.38811325241
2010-10-12,98646.02916628643,103678.78032294697
2010-10-13,99161.78665622187,104251.14304969052
2010-10-14,97643.65878926593,102645.46500679555
2010-10-15,98807.2724272412,103876.1840454075
2010-10-18,98807.2724272412,103876.1840454075
2010-10-19,97250.30679608771,102289.3303494167
2010-10-20,97250.08268400047,102288.80345863587
2010-10-21,97495.62086795943,102549.80415317192
2010-10-22,100003.14517117341,105358.6588193621
2010-10-25,100962.23934790287,106429.0216262108
2010-10-26,99208.20411741818,104582.6126664846
2010-10-27,103601.06849749672,109058.56444709696
2010-10-28,103720.43354650488,109180.0798389157
2010-10-29,104409.33741742036,109864.19911621268
2010-11-01,104808.38906872558,110260.47926329952
2010-11-02,103891.85039239153,109366.44434179529
2010-11-03,104886.21103988358,110379.13740193866
2010-11-04,109507.76991920872,115531.39623416508
2010-11-05,109786.13545332741,115841.38210320465
2010-11-08,108791.00773247538,114692.50861558405
2010-11-09,108735.73206870636,114628.7545479582
2010-11-10,108735.73206870636,114628.7545479582
2010-11-11,108735.73206870636,114628.7545479582
2010-11-12,108052.04591110494,113929.34739591452
2010-11-15,109432.00287420588,115341.03572509078
2010-11-16,107217.48049938344,113273.6303973503
2010-11-17,105977.6781947856,112080.24741840514
2010-11-18,108407.5590272519,114527.4853941314
2010-11-19,110455.31635273302,116946.51952271706
2010-11-22,111781.98345063782,118478.43206177838
2010-11-23,108889.57971959404,115235.24866917946
2010-11-24,112931.94722043975,119531.64278772347
2010-11-26,111847.69391723006,118358.83698300179
2010-11-29,111459.15387248139,117976.89676408922
2010-11-30,109365.98696240777,115919.28484310649
2010-12-01,111198.51889410094,117737.95400330299
2010-12-02,113787.66489721602,120532.25398638069
2010-12-03,113630.4135622898,120437.7460614647
2010-12-06,113803.4195891341,120641.1961405995
2010-12-07,113803.4195891341,120641.1961405995
2010-12-08,113841.45010162609,120686.64771026996
2010-12-09,114966.56233544655,122031.30792470572
2010-12-10,114966.56233544655,122031.30792470572
2010-12-13,114966.56233544655,122031.30792470572
2010-12-14,114966.56233544655,122031.30792470572
2010-12-15,112288.73408968581,118862.54328787957
2010-12-16,112345.76385709962,118914.3323065358
2010-12-17,112591.92625673175,119211.62977887408
2010-12-20,112236.95970114881,118745.01572364263
2010-12-21,111729.38934142406,118093.70970058643
2010-12-22,110695.48253710923,116770.60850725339
2010-12-23,109055.1232875804,114569.72131908011
2010-12-27,108178.20146264651,113414.5263965737
2010-12-28,107928.46791658708,113118.32154956606
2010-12-29,107928.46791658708,113118.32154956606
2010-12-30,107928.46791658708,113118.32154956606
2010-12-31,107928.46791658708,113118.32154956606
2011-01-03,107092.33715467252,112123.04959430212
2011-01-04,107625.37511947463,112757.54094616165
2011-01-05,108163.74978583705,113420.34622976066
2011-01-06,110629.57728060236,116407.47716821515
2011-01-07,111002.30478142267,116857.08730437506
2011-01-10,112407.37937857855,118543.72897901498
2011-01-11,113499.22593115101,119854.37390961744
2011-01-12,114842.67207736499,121601.50393232779
2011-01-13,114852.36926570044,121614.11496919332
2011-01-14,118280.9905131538,126310.72003517642
2011-01-18,117425.24651660303,125138.50202119478
2011-01-19,117425.24651660303,125138.50202119478
2011-01-20,117425.24651660303,125138.50202119478
2011-01-21,117425.24651660303,125138.50202119478
2011-01-24,120521.51093627469,128877.47915187472
2011-01-25,119509.88283729937,127655.86051272017
2011-01-26,119509.88283729937,127655.86051272017
2011-01-27,120818.37276407344,129386.73190398523
2011-01-28,122205.26126154575,131221.30897946004
2011-01-31,121264.18309692095,130186.48163573083
2011-02-01,125215.12982018251,134752.9126172722
2011-02-02,125230.06235648731,134793.46360468995
2011-02-03,125200.27769701568,134756.44295000995
2011-02-04,127684.56965057642,138113.51831327885
2011-02-07,128451.65347025596,139150.09462586459
2011-02-08,128451.65347025596,139150.09462586459
2011-02-09,128451.65347025596,139150.09462586459
2011-02-10,130496.34465365186,141903.3435536815
2011-02-11,130966.72635332667,142577.48382956
2011-02-14,131441.82995770685,143241.89945116956
2011-02-15,131231.62878154404,142954.4479536033
2011-02-16,130779.5336336958,142365.3564757843
2011-02-17,132897.06908832001,145146.4369139893
2011-02-18,133585.35188745856,146048.9831227071
2011-02-22,133585.35188745856,146048.9831227071
2011-02-23,133585.35188745856,146048.9831227071
2011-02-24,135130.79335151621,147634.004267985
2011-02-25,139819.5469138534,152672.6075574596
2011-02-28,141539.90832100454,154626.16500020062
2011-03-01,141539.90832100454,154626.16500020062
2011-03-02,143916.9422791031,157135.15595164444
2011-03-03,147451.20571732736,160920.17584732882
2011-03-04,146729.0121608887,160072.88976774347
2011-03-07,146729.0121608887,160072.88976774347
2011-03-08,145091.05602969136,158269.74577319072
2011-03-09,143495.15788376593,156512.90131140422
2011-03-10,140926.19119893396,153951.6389787004
2011-03-11,141845.34622975555,155031.14690536715
2011-03-14,140605.43010766586,153731.04667822464
2011-03-15,136156.48921482297,149128.53502780758
2011-03-16,130980.94662405961,145272.3224692536
2011-03-17,130337.50250761036,144672.24453809307
2011-03-18,132328.1085660068,146344.09568070492
2011-03-21,132297.90034303768,146311.67663179917
2011-03-22,132515.2757596473,146544.96093551954
2011-03-23,133954.32911880477,148205.27299921538
2011-03-24,138455.98107227328,153531.3074202843
2011-03-25,136420.6825258678,151003.62076828573
2011-03-28,137613.9002251775,152481.97741394816
2011-03-29,138878.8714160941,154025.63510667346
2011-03-30,140775.14480140063,156339.67752894998
2011-03-31,140775.14480140063,156339.67752894998
2011-04-01,140775.14480140063,156339.67752894998
2011-04-04,140775.14480140063,156339.67752894998
2011-04-05,140902.6148504126,156503.8091572995
2011-04-06,142846.3220213079,159012.81980167417
2011-04-07,142787.56720134942,158935.439424413
2011-04-08,142787.56720134942,158935.439424413
2011-04-11,142787.56720134942,158935.439424413
2011-04-12,142787.56720134942,158935.439424413
2011-04-13,142787.56720134942,158935.439424413
2011-04-14,143184.5613093927,159478.63577630912
2011-04-15,143341.02824038133,159739.26995666674
2011-04-18,141433.4317765224,156967.28057087015
2011-04-19,141555.71026281946,157138.7379542782
2011-04-20,147759.69768146332,165976.98673501035
2011-04-21,149574.728013625,168672.7731521114
2011-04-25,148685.3366975556,167400.80001975453
2011-04-26,151439.05009564193,171370.0950853061
2011-04-27,150395.66634262918,169865.7294947051
2011-04-28,150395.66634262918,169865.7294947051
2011-04-29,150784.33919673588,170460.97021170834
2011-05-02,151590.72750048304,171695.92950210863
2011-05-03,151590.72750048304,171695.92950210863
2011-05-04,151590.72750048304,171695.92950210863
2011-05-05,152278.0033582411,172551.3448537314
2011-05-06,152798.95577883994,173229.149165001
2011-05-09,152722.0087449692,173134.17480026424
2011-05-10,152722.0087449692,173134.17480026424
2011-05-11,152722.0087449692,173134.17480026424
2011-05-12,156356.73557555792,178275.19612381872
2011-05-13,155771.15733180795,177446.9439942796
2011-05-16,150655.1476272759,171056.69170711157
2011-05-17,149611.06644592166,169752.56162478833
2011-05-18,151381.8061913886,172228.3803399474
2011-05-19,150539.67576988708,171050.92766035645
2011-05-20,150539.67576988708,171050.92766035645
2011-05-23,150539.67576988708,171050.92766035645
2011-05-24,150539.67576988708,171050.92766035645
2011-05-25,151516.0461820044,172350.7546485199
2011-05-26,152129.92545376578,173237.35974597646
2011-05-27,153136.08028241468,174659.01864741635
2011-05-31,155922.66672868122,178637.06878966925
2011-06-01,155922.66672868122,178637.06878966925
2011-06-02,154355.8257813245,176652.4428294428
2011-06-03,147962.0911318653,168534.05755296236
2011-06-06,147445.05466002258,167876.1476909406
2011-06-07,147445.05466002258,167876.1476909406
2011-06-08,147445.05466002258,167876.1476909406
2011-06-09,146593.72622040595,166785.213677857
2011-06-10,146101.2838227654,166154.17383932834
2011-06-13,144128.23639248504,163865.69375622447
2011-06-14,145387.43576929328,165342.1858556253
2011-06-15,144386.71686896766,164095.8216468311
2011-06-16,143643.73695388227,163352.8402773034
2011-06-17,143429.1824152443,163170.33183832807
2011-06-20,143012.06405322172,162707.99669341
2011-06-21,145270.13774312558,165394.09260637852
2011-06-22,143888.0145700057,163710.53689779772
2011-06-23,148482.18359045574,169066.46227885957
2011-06-24,147541.3961559484,167957.41500731034
2011-06-27,147651.82063354822,168079.69560225774
2011-06-28,149508.73413706914,170205.87416273972
2011-06-29,150236.2304720968,171069.72127411832
2011-06-30,154606.60301504252,177094.44129285717
2011-07-01,159038.8089415268,183455.42958507835
2011-07-05,158440.20289237134,182590.5890765143
2011-07-06,158440.20289237134,182590.5890765143
2011-07-07,159783.18004465857,184531.25570365225
2011-07-08,155993.41222439182,179054.8587888817
2011-07-11,151546.27646698253,173503.38209912484
2011-07-12,148512.67262020468,169743.37854510138
2011-07-13,147814.77063259855,168940.47913920385
2011-07-14,143854.40410586895,164588.18793490191
2011-07-15,144701.08303738962,165518.65566854583
2011-07-18,144701.08303738962,165518.65566854583
2011-07-19,147238.8646681353,168540.91738355425
2011-07-20,148534.41738273928,170083.80008145302
2011-07-21,150216.0231986752,172276.93601878377
2011-07-22,154729.79769513736,178186.34915977545
2011-07-25,151847.7275103179,174411.829563784
2011-07-26,151022.08521900192,173474.28116996575
2011-07-27,148003.67072105844,170046.75608532637
2011-07-28,146079.06954382296,168183.8717229591
2011-07-29,141436.61422803858,163690.2875388394
2011-08-01,140866.30898721237,163132.35244284503
2011-08-02,137304.16391418438,159839.57697567082
2011-08-03,134957.9035604227,157501.3879573285
2011-08-04,136318.83015442593,158269.00619467747
2011-08-05,130601.25286201853,154089.52364875423
2011-08-08,130997.04920817478,154377.87871279626
2011-08-09,133172.5175121939,155840.37368947707
2011-08-10,128732.1941764086,153114.63312490503
2011-08-11,132947.75154688975,155658.27714288738
2011-08-12,131722.98268133725,154837.89979525254
2011-08-15,132694.24291334773,155551.74605486137
2011-08-16,128736.66699806773,152685.3385798793
2011-08-17,127579.70125517312,151818.51605269793
2011-08-18,125215.29926866175,150042.17516851507
2011-08-19,123289.83765416098,148888.5603525519
2011-08-22,125511.84929294583,150219.84918658528
2011-08-23,129134.43319097342,152610.65046897758
2011-08-24,126628.61036416306,150960.6095579875
2011-08-25,123585.81858455099,149118.01881645233
2011-08-26,126299.14848851731,150913.82865696496
2011-08-29,129854.39880003473,153414.63502913856
2011-08-30,129191.20605746025,152922.1429588962
2011-08-31,127226.70571695971,151427.2028306136
2011-09-01,124650.68418918349,149499.94576222537
2011-09-02,123417.67060747903,148577.42180122118
2011-09-06,123417.67060747903,148577.42180122118
2011-09-07,125259.6281799867,149906.03555703114
2011-09-08,124045.6352106934,149035.26225539835
2011-09-09,122552.3669114159,148028.37298292667
2011-09-12,125579.10930971801,149930.10742437135
2011-09-13,127238.40917190613,150988.80068191752
2011-09-14,129421.69404871507,152460.91968028015
2011-09-15,130540.3689438066,153221.59919983492
2011-09-16,130034.79913885571,152839.87283607124
2011-09-19,128533.88939063874,151707.74784729845
2011-09-20,129062.83998053725,152089.07521764765
2011-09-21,125125.5700364665,149602.6216274644
2011-09-22,124962.57351668703,149499.68652584573
2011-09-23,127795.26894509565,151194.14218025707
2011-09-26,128517.51157855976,151622.01279642215
2011-09-27,126501.32557157753,150391.83864682866
2011-09-28,127659.93518903825,151096.08984089733
2011-09-29,126967.84754034554,150699.27862932967
2011-09-30,125390.98678232283,149790.18112652568
2011-10-03,122206.41414125043,147888.22430779957
2011-10-04,127757.71017473693,151242.33909172151
2011-10-05,130682.35139093711,153071.6317035415
2011-10-06,131359.0418912564,153515.25711929295
2011-10-07,131346.83808197512,153510.5423265751
2011-10-10,133324.48506603108,154829.46115948292
2011-10-11,132384.75254584083,154166.1501084838
2011-10-12,132411.60597566716,154148.1929949343
2011-10-13,134430.90232550574,155690.4977443547
2011-10-14,136038.22062939586,156911.22991522815
2011-10-17,136038.22062939586,156911.22991522815
2011-10-18,138297.7581635082,158562.83287404687
2011-10-19,138115.56185812684,158431.23831918312
2011-10-20,137644.926047504,158124.21166826042
2011-10-21,136733.5505592009,157539.28032095212
2011-10-24,140908.4723855158,160765.03363421172
2011-10-25,135696.4614902052,156974.52824057615
2011-10-26,134896.43294916602,156236.0900913474
2011-10-27,137846.2291089625,158819.88746561928
2011-10-28,137120.104955327,158180.17130424324
2011-10-31,134548.24899661032,155759.25167615875
2011-11-01,134548.24899661032,155759.25167615875
2011-11-02,134548.24899661032,155759.25167615875
2011-11-03,136698.88846957468,157391.8282885271
2011-11-04,137580.4745339261,158075.123013715
2011-11-07,136342.69223837263,157124.6637298374
2011-11-08,138054.1206981986,158444.6533423544
2011-11-09,138054.1206981986,158444.6533423544
2011-11-10,138054.1206981986,158444.6533423544
2011-11-11,140814.93565595624,160554.2312457555
2011-11-14,137025.91035603086,157749.0078382331
2011-11-15,138972.91474073625,159189.98133538655
2011-11-16,136236.081691478,157198.92372927768
2011-11-17,136621.96480947317,157444.5463708474
2011-11-18,135579.4252997939,156727.98473820358
2011-11-21,136617.31968330935,157477.13845368096
2011-11-22,134955.7724441109,156278.9867328903
2011-11-23,133990.19008547845,155582.69947889767
2011-11-25,132098.6664680112,154308.34935812038
2011-11-28,135392.9071593336,156527.73270818256
2011-11-29,133492.945589077,155093.95626349078
2011-11-30,138517.26535428828,159090.15601659464
2011-12-01,138506.20103596096,159080.49558923912
2011-12-02,136652.1949881722,157557.79206460825
2011-12-05,140456.22077475884,160718.07894824405
2011-12-06,140456.22077475884,160718.07894824405
2011-12-07,143215.42786297918,162920.55072798568
2011-12-08,134501.27298540637,156273.79665942676
2011-12-09,134790.14718670383,156764.9048712105
2011-12-12,131687.89335260267,154019.60662520493
2011-12-13,127821.38905810611,150460.22962549154
2011-12-14,125121.08946725642,148018.89149444754
2011-12-15,126887.17350676324,149615.58047185818
2011-12-16,125756.26495384079,148517.6140677248
2011-12-19,126995.86345964533,149699.50309584217
2011-12-20,127207.73678786377,150037.05426177842
2011-12-21,127126.58256117869,149954.43491292172
2011-12-22,132085.49810929928,155483.14719849953
2011-12-23,132260.96870626055,155678.77998065995
2011-12-27,131933.96340556256,155327.42983824294
2011-12-28,131043.603863858,154370.78494254098
2011-12-29,131043.603863858,154370.78494254098
2011-12-30,131043.603863858,154370.78494254098
2012-01-03,127880.87863762458,151126.79304913944
2012-01-04,127424.53448806307,150658.72307281021
2012-01-05,129770.38112207994,153241.2007129054
2012-01-06,129675.287215028,153136.51446227427
2012-01-09,131360.97611796635,155026.0907636765
2012-01-10,134244.8719943227,158258.79953584424
2012-01-11,135506.7348578112,159672.18373713118
2012-01-12,136871.7633655264,161200.0829611768
2012-01-13,134561.250250816,158541.38175139722
2012-01-17,134561.250250816,158541.38175139722
2012-01-18,141879.56573182484,166796.5384413705
2012-01-19,145691.21190292016,171168.16509444884
2012-01-20,145500.69151537472,170967.47197376972
2012-01-23,145959.25478947832,171556.90487218596
2012-01-24,146630.3693985176,172391.1846716905
2012-01-25,147421.54287048383,173374.71272587817
2012-01-26,142255.58578103315,166831.45998326037
2012-01-27,142041.8424888953,166559.29417830132
2012-01-30,140006.96598850813,163985.1743195085
2012-01-31,140006.96598850813,163985.1743195085
2012-02-01,141272.47777901703,165583.28640865767
2012-02-02,141506.1117515097,165836.82757949096
2012-02-03,143639.14922581334,168572.41547353927
2012-02-06,142752.2229934687,167354.02683538865
2012-02-07,142834.32624913266,167463.0952400394
2012-02-08,144614.92698267847,169780.25903453742
2012-02-09,145974.36330999684,171536.3491595824
2012-02-10,145974.36330999684,171536.3491595824
2012-02-13,145974.36330999684,171536.3491595824
2012-02-14,146742.23405573593,172459.926163935
2012-02-15,146481.6548638307,172332.68536529684
2012-02-16,151456.75123985525,178497.99136785843
2012-02-17,153656.84365256957,181192.05578922224
2012-02-21,153656.84365256957,181192.05578922224
2012-02-22,151992.82730383758,179034.5989445988
2012-02-23,152072.7986925912,179138.28471678006
2012-02-24,149481.28840010407,175611.14427878728
2012-02-27,148118.2688464665,173723.69102281582
2012-02-28,151075.15530391224,177577.96925058478
2012-02-29,151321.52770915482,177899.8662329046
2012-03-01,151321.52770915482,177899.8662329046
2012-03-02,147832.01850555174,173154.4508707291
2012-03-05,146867.4582916514,171842.73664683203
2012-03-06,146818.98754805734,171788.387489755
2012-03-07,149525.79210198816,174955.6747450914
2012-03-08,151829.51134880848,177747.6554683671
2012-03-09,153224.15216039887,179666.79443509085
2012-03-12,153238.8099695528,179686.85025235728
2012-03-13,155950.58434255805,183983.8898146632
2012-03-14,153604.22788915073,180396.61390134064
2012-03-15,157173.93746239986,185875.25758349145
2012-03-16,157181.531908733,185886.8611781031
2012-03-19,158392.30168905904,187790.96625214693
2012-03-20,156127.24694779154,184228.8504016232
2012-03-21,156127.24694779154,184228.8504016232
2012-03-22,156127.24694779154,184228.8504016232
2012-03-23,156127.24694779154,184228.8504016232
2012-03-26,156160.16552836227,184283.32957433272
2012-03-27,154390.67300184397,181505.461778164
2012-03-28,154209.97481557567,181232.41325897336
2012-03-29,154775.78390032187,182091.53038332227
2012-03-30,157667.4817065471,186482.24656435466
2012-04-02,156786.98560646985,185150.5170171175
2012-04-03,156324.09658546405,184450.40830986595
2012-04-04,156324.09658546405,184450.40830986595
2012-04-05,156092.482752857,184123.11909733867
2012-04-09,151748.65857559617,177984.9416908768
2012-04-10,147772.18104166441,173410.16693484253
2012-04-11,149042.2855569431,174868.30667351437
2012-04-12,151290.09099839197,177880.18396593304
2012-04-13,150434.82519045463,176713.36517729884
2012-04-16,150434.82519045463,176713.36517729884
2012-04-17,151276.8858387411,177785.03920154343
2012-04-18,147533.8307696352,173030.98324452352
2012-04-19,143220.84840128143,167544.3752825552
2012-04-20,143517.27649053163,167942.2673833759
2012-04-23,144707.09497040848,169538.46581689123
2012-04-24,144707.09497040848,169538.46581689123
2012-04-25,144761.6402650136,169614.45289193894
2012-04-26,147784.00466542036,173956.55725742987
2012-04-27,147626.6319487094,173729.3501101096
2012-04-30,147626.6319487094,173729.3501101096
2012-05-01,147300.33026269084,173266.70316491683
2012-05-02,147069.50013930508,172894.39238944292
2012-05-03,147375.4925200487,173319.73913258666
2012-05-04,143354.59754462473,168383.68423470965
2012-05-07,142305.31439332594,167090.98687663875
2012-05-08,141547.6636944252,166151.44979591365
2012-05-09,142715.8462460321,167517.22251527366
2012-05-10,143719.15738588726,168690.23694008184
2012-05-11,144285.93089758235,169359.16599045234
2012-05-14,141387.65627934446,166075.51675411183
2012-05-15,137346.95633204753,161752.26656026318
2012-05-16,138013.9625343426,162465.6623772449
2012-05-17,138207.2265042765,162651.45594366305
2012-05-18,138115.23675005356,162555.80683959596
2012-05-21,139742.7650998742,164378.95310383866
2012-05-22,139787.27434361086,164426.59765710557
2012-05-23,141160.44958752734,165873.2749767591
2012-05-24,140918.87003555754,165608.63079575833
2012-05-25,142651.48021320475,167479.53873847012
2012-05-29,146203.12229916453,171351.03196651427
2012-05-30,143698.92495524616,168558.89977966415
2012-05-31,143698.92495524616,168558.89977966415
2012-06-01,143698.92495524616,168558.89977966415
2012-06-04,142284.90840056693,167288.8829621318
2012-06-05,144381.13976393995,169281.1623629697
2012-06-06,147973.7146101321,172945.57556757727
2012-06-07,149536.70338061368,174596.80823424787
2012-06-08,153774.7833793583,179258.43672270764
2012-06-11,157534.77056796328,183394.19239504903
2012-06-12,160965.68107139523,187010.39554442046
2012-06-13,156091.82191610994,182200.5852240646
2012-06-14,156339.4752724605,182437.88916066493
2012-06-15,158758.38764752576,185112.17777228833
2012-06-18,161591.0122120041,189032.60867038416
2012-06-19,162968.81998288404,190786.78551671118
2012-06-20,164616.5952499074,192969.47652281885
2012-06-21,163493.75967072707,191443.9865816987
2012-06-22,164311.89658532053,192501.9680673873
2012-06-25,161733.30871890218,189167.44279022445
2012-06-26,161733.30871890218,189167.44279022445
2012-06-27,162248.47893400135,189787.03798453696
2012-06-28,160114.94241446102,187223.91911672894
2012-06-29,166294.2125779186,195101.63190545945
2012-07-02,168176.0622614323,197679.0316506987
2012-07-03,169993.0755161015,200242.98148374626
2012-07-05,167669.18890292937,196963.79313520063
2012-07-06,167669.18890292937,196963.79313520063
2012-07-09,167669.18890292937,196963.79313520063
2012-07-10,163311.0062430558,191494.1029020212
2012-07-11,163237.2930814237,191401.58999200753
2012-07-12,163237.2930814237,191401.58999200753
2012-07-13,163364.20844672207,191579.38309467776
2012-07-16,162505.34640958617,190376.221082032
2012-07-17,161422.21512093663,188836.29827877093
2012-07-18,167268.47031622214,197298.33652117965
2012-07-19,170361.64980195626,201811.1756587569
2012-07-20,169909.1799976525,201117.80551800394
2012-07-23,169909.1799976525,201117.80551800394
2012-07-24,169909.1799976525,201117.80551800394
2012-07-25,171436.0596476929,202986.81716217415
2012-07-26,176903.22037878114,209564.6831156831
2012-07-27,182379.68719363102,217244.20644416715
2012-07-30,177745.77276067654,211123.73007206974
2012-07-31,178452.72834404896,212222.5575061701
2012-08-01,180126.60709464044,214327.4339141963
2012-08-02,180665.2561809657,215056.99903823034
2012-08-03,185451.64775357317,221504.13849166816
2012-08-06,187464.19586224767,224578.99702264584
2012-08-07,190161.80952571126,228621.1439489587
2012-08-08,189783.2676562714,228107.92702710262
2012-08-09,189958.71618516947,228386.67752506936
2012-08-10,189540.4369967935,227729.22182763473
2012-08-13,189443.79220247004,227571.66758627532
2012-08-14,189443.79220247004,227571.66758627532
2012-08-15,192295.811650825,232255.22622613877
2012-08-16,196299.29743244225,239027.5425476729
2012-08-17,195482.8614076886,237647.77669519774
2012-08-20,195482.8614076886,237647.77669519774
2012-08-21,192611.9126245487,233000.37124660044
2012-08-22,190759.6631732737,230002.0056043536
2012-08-23,190759.6631732737,230002.0056043536
2012-08-24,192021.5975274156,232006.66251275848
2012-08-27,193112.07245257462,233738.94603843262
2012-08-28,192426.1323513156,232731.97449904316
2012-08-29,190747.3109305926,230326.98642863837
2012-08-30,188728.91011320485,227466.737607242
2012-08-31,188935.8204765047,227752.23281189753
2012-09-04,188541.59551311063,227208.2806636844
2012-09-05,184892.87241610617,222251.1054561402
2012-09-06,194593.9587346122,236730.61173056604
2012-09-07,192821.84400069577,233994.51502243613
2012-09-10,192821.84400069577,233994.51502243613
2012-09-11,191768.40644307487,232436.47122342323
2012-09-12,190585.01478906354,230568.96120729932
2012-09-13,191835.32208304218,232853.90360083897
2012-09-14,194302.10217910496,237074.21052391708
2012-09-17,195809.4726879141,239606.42239930294
2012-09-18,195809.4726879141,239606.42239930294
2012-09-19,195809.4726879141,239606.42239930294
2012-09-20,195809.4726879141,239606.42239930294
2012-09-21,192227.37555742948,233335.5934717662
2012-09-24,189169.63306810657,227982.70119762223
2012-09-25,189169.63306810657,227982.70119762223
2012-09-26,189169.63306810657,227982.70119762223
2012-09-27,191314.1494514392,231465.8813115054
2012-09-28,190274.2514562979,229776.85153990058
2012-10-01,187030.47220776783,224976.34138456
2012-10-02,188357.577916675,226940.34199764312
2012-10-03,188357.577916675,226940.34199764312
2012-10-04,188116.6371147476,226541.31162302592
2012-10-05,185834.15681809874,222645.34255775812
2012-10-08,183847.3985588149,219295.5794423372
2012-10-09,183847.3985588149,219295.5794423372
2012-10-10,183847.3985588149,219295.5794423372
2012-10-11,183847.3985588149,219295.5794423372
2012-10-12,183847.3985588149,219295.5794423372
2012-10-15,184701.46418329113,220629.88279126983
2012-10-16,187808.9555584061,225507.42303297357
2012-10-17,186358.30134485292,223235.5570128517
2012-10-18,184900.9775193212,220920.339235467
2012-10-19,184900.9775193212,220920.339235467
