date,strategy,leg,ticker,action,qty,price,pnl,side
2017-11-02,longbyungi,LONG,SOXL,STOP_BUY,358455.4030439337,9.935725782880782,0.0,
2017-11-03,longbyungi,LONG,SOXL,MOO_SELL,358455.4030439337,10.003662658691407,21850.756668148097,
2017-11-03,longbyungi,LONG,SOXL,STOP_BUY,352558.1738851005,10.163876395568845,0.0,
2017-11-06,longbyungi,LONG,SOXL,MOO_SELL,352558.1738851005,10.692650954246522,183850.1940856888,
2017-11-06,longbyungi,LONG,SOXL,STOP_BUY,346757.96463852545,10.863899188513754,0.0,
2017-11-07,longbyungi,LONG,SOXL,MOO_SELL,346757.96463852545,10.82391863870621,-16495.72232491942,
2017-11-08,longbyungi,LONG,SOXL,STOP_BUY,343038.23331303254,10.933631460206506,0.0,
2017-11-09,longbyungi,LONG,SOXL,MOO_SELL,343038.23331303254,10.626017684459686,-108111.81055864273,
2017-11-13,longbyungi,LONG,SOXL,STOP_BUY,347550.6804742133,10.48071501448631,0.0,
2017-11-14,longbyungi,LONG,SOXL,MOO_SELL,347550.6804742133,10.483422201156618,-1609.2504847622477,
2017-11-16,longbyungi,LONG,SOXL,STOP_BUY,344747.2059013019,10.56127761261463,0.0,
2017-11-17,longbyungi,LONG,SOXL,MOO_SELL,344747.2059013019,10.87322754430771,104957.54731533723,
2017-11-20,longbyungi,LONG,SOXL,STOP_BUY,345771.40466971014,10.83343423468351,0.0,
2017-11-21,longbyungi,LONG,SOXL,MOO_SELL,345771.40466971014,11.194399809360505,122145.76550173899,
2017-11-21,longbyungi,LONG,SOXL,STOP_BUY,340082.8498520302,11.373683806307314,0.0,
2017-11-22,longbyungi,LONG,SOXL,MOO_SELL,340082.8498520302,11.436945673942565,18799.149874161463,
2017-11-24,longbyungi,LONG,SOXL,STOP_BUY,341207.08594558894,11.391285628981588,0.0,
2017-11-27,longbyungi,LONG,SOXL,MOO_SELL,341207.08594558894,11.21039160346985,-64421.47165891575,
2017-12-05,yangbyungi,LONG,SOXL,STOP_BUY,324566.4639031796,8.731333051128386,0.0,
2017-12-05,yangbyungi,LONG,SOXL,LOC_SELL,81141.6159757949,8.70697760820389,-2471.4804440749576,loser
2017-12-06,yangbyungi,LONG,SOXL,MOO_SELL,243424.84792738472,8.463766411781311,-66597.3685586527,
2017-12-06,yangbyungi,LONG,SOXL,STOP_BUY,332699.3941190665,8.599317928376196,0.0,
2017-12-07,yangbyungi,LONG,SOXL,MOO_SELL,332699.3941190665,9.00616151380539,133306.54805326462,
2017-12-11,longbyungi,LONG,SOXL,STOP_BUY,427148.7199948899,9.098947238738536,0.0,
2017-12-12,longbyungi,LONG,SOXL,MOO_SELL,427148.7199948899,8.9955,-46892.512606136035,
2017-12-13,longbyungi,LONG,SOXL,STOP_BUY,425574.99377208547,9.022446376197337,0.0,
2017-12-14,longbyungi,LONG,SOXL,MOO_SELL,425574.99377208547,8.782938868522644,-104580.54043714609,
2017-12-14,longbyungi,LONG,SOXL,STOP_BUY,418573.527923807,8.923602094073294,0.0,
2017-12-15,longbyungi,LONG,SOXL,MOO_SELL,418573.527923807,8.862233460426332,-28292.92346676439,
2017-12-15,longbyungi,LONG,SOXL,STOP_BUY,411687.24864603183,9.004166629128456,0.0,
2017-12-18,longbyungi,LONG,SOXL,MOO_SELL,411687.24864603183,9.51190903234482,206363.08171539102,
2017-12-18,longbyungi,LONG,SOXL,STOP_BUY,404914.2609147305,9.664247085206508,0.0,
2017-12-19,longbyungi,LONG,SOXL,MOO_SELL,404914.2609147305,9.736462341308595,26491.518679813948,
2017-12-22,longbyungi,LONG,SOXL,STOP_BUY,409461.6038959599,9.621594987688063,0.0,
2017-12-26,longbyungi,LONG,SOXL,MOO_SELL,409461.6038959599,9.262034032344818,-149932.6478322805,
2017-12-27,longbyungi,LONG,SOXL,STOP_BUY,402551.48135873483,9.414431945793627,0.0,
2017-12-28,longbyungi,LONG,SOXL,MOO_SELL,402551.48135873483,9.527233588218689,42739.7198258657,
2018-01-02,longbyungi,LONG,SOXL,STOP_BUY,403635.6085780931,9.494995512385369,0.0,
2018-01-03,longbyungi,LONG,SOXL,MOO_SELL,403635.6085780931,10.04564147567749,219499.7645885474,
2018-01-03,longbyungi,LONG,SOXL,STOP_BUY,396995.0846517222,10.20652752462387,0.0,
