date,strategy,leg,ticker,action,qty,price,pnl,side
2010-06-01,yangbyungi,LONG,SOXL,STOP_BUY,30056.19533183428,0.6082889692568778,0.0,
2010-06-01,yangbyungi,LONG,SOXL,LOC_SELL,7514.04883295857,0.5615521075129509,-354.2596464852777,loser
2010-06-02,yangbyungi,LONG,SOXL,MOO_SELL,22542.146498875707,0.5815420884490013,-612.319576663218,
2010-06-02,yangbyungi,LONG,SOXL,STOP_BUY,36098.26766865989,0.5908557802757619,0.0,
2010-06-03,yangbyungi,LONG,SOXL,MOO_SELL,36098.26766865989,0.6326835162043571,1494.4501303648394,
2010-06-03,yangbyungi,LONG,SOXL,STOP_BUY,34492.78643665049,0.642816263963878,0.0,
2010-06-04,yangbyungi,LONG,SOXL,MOO_SELL,34492.78643665049,0.6286855081021786,-502.75931780324026,
2010-06-09,yangbyungi,LONG,SOXL,STOP_BUY,30135.627673676823,0.5148623320381343,0.0,
2010-06-09,yangbyungi,LONG,SOXL,LOC_SELL,7533.906918419206,0.48342515273392206,-239.47713440142252,loser
2010-06-10,yangbyungi,LONG,SOXL,MOO_SELL,22601.72075525762,0.5090783479809762,-138.82797997465786,
2010-06-11,yangbyungi,LONG,SOXL,STOP_BUY,37108.705992586714,0.5260328917792438,0.0,
2010-06-14,yangbyungi,LONG,SOXL,MOO_SELL,37108.705992586714,0.586539583683014,2230.874896730449,
2010-06-14,longbyungi,LONG,SOXL,STOP_BUY,77733.91506950122,0.5959333129334449,0.0,
2010-06-15,longbyungi,LONG,SOXL,MOO_SELL,77733.91506950122,0.5830413489341736,-1034.2190452805735,
2010-06-15,longbyungi,LONG,SOXL,STOP_BUY,85515.13559644012,0.5923790521788596,0.0,
2010-06-16,longbyungi,LONG,SOXL,MOO_SELL,85515.13559644012,0.651007307946682,4976.3883181533965,
2010-06-16,longbyungi,LONG,SOXL,STOP_BUY,80211.62615321887,0.6614335205349325,0.0,
2010-06-17,longbyungi,LONG,SOXL,MOO_SELL,80211.62615321887,0.6876560233533383,2065.475159722133,
2010-06-21,longbyungi,LONG,SOXL,STOP,79766.18776808276,0.6496137087417806,-4571.878834582458,
2010-06-22,longbyungi,LONG,SOXL,STOP,66440.0406782417,0.608214579472692,-3565.3930240222617,
2010-06-23,yangbyungi,LONG,SOXL,STOP_BUY,41761.20613722798,0.629614654842317,0.0,
2010-06-23,yangbyungi,LONG,SOXL,LOC_SELL,10440.301534306995,0.6190233622789383,-115.13894309181887,loser
2010-06-24,yangbyungi,LONG,SOXL,MOO_SELL,31320.904602920986,0.6081957538127899,-684.4286254493236,
2010-06-28,yangbyungi,LONG,SOXL,STOP_BUY,35342.97237114497,0.5702074743242561,0.0,
2010-06-29,yangbyungi,LONG,SOXL,MOO_SELL,35342.97237114497,0.544394672036171,-926.0888315918965,
2010-06-30,yangbyungi,LONG,SOXL,STOP_BUY,24940.087415385853,0.5062304780969022,0.0,
2010-06-30,yangbyungi,LONG,SOXL,LOC_SELL,6235.021853846463,0.47143115821480747,-219.1080295476795,loser
2010-07-01,yangbyungi,LONG,SOXL,MOO_SELL,18705.06556153939,0.4747624940425158,-595.033043077523,
2010-07-01,yangbyungi,LONG,SOXL,STOP_BUY,28494.849816526974,0.48236605644710356,0.0,
2010-07-01,yangbyungi,LONG,SOXL,LOC_SELL,7123.7124541317435,0.4732632633447647,-67.228350560943,loser
2010-07-02,yangbyungi,LONG,SOXL,MOO_SELL,21371.13736239523,0.4742627504765987,-180.33235095833334,
2010-07-07,yangbyungi,LONG,SOXL,STOP_BUY,49496.50870849878,0.47424201024770724,0.0,
2010-07-08,yangbyungi,LONG,SOXL,MOO_SELL,49496.50870849878,0.5598869310915471,4221.209550133059,
2010-07-09,yangbyungi,LONG,SOXL,STOP_BUY,48128.56972427013,0.5468507998873293,0.0,
2010-07-12,yangbyungi,LONG,SOXL,MOO_SELL,48128.56972427013,0.5570543260574341,472.4858395232477,
2010-07-12,yangbyungi,LONG,SOXL,STOP_BUY,47771.201376291436,0.5659758339357376,0.0,
2010-07-13,yangbyungi,LONG,SOXL,MOO_SELL,47771.201376291436,0.5963686582148076,1432.4674215485902,
2010-07-13,longbyungi,LONG,SOXL,STOP_BUY,72018.01834045564,0.6059198050846158,0.0,
2010-07-14,longbyungi,LONG,SOXL,MOO_SELL,72018.01834045564,0.6396799857020379,2399.944336880384,
2010-07-19,yangbyungi,LONG,SOXL,STOP_BUY,37161.595280287846,0.5681764249438047,0.0,
2010-07-20,yangbyungi,LONG,SOXL,MOO_SELL,37161.595280287846,0.5392302480936051,-1090.0896585266928,
2010-07-20,longbyungi,LONG,SOXL,STOP_BUY,75342.67527516696,0.5478662943130731,0.0,
2010-07-21,longbyungi,LONG,SOXL,MOO_SELL,75342.67527516696,0.5958689444363118,3586.4878551397705,
2010-07-22,yangbyungi,LONG,SOXL,STOP_BUY,40194.51115363439,0.5669913283614814,0.0,
2010-07-23,yangbyungi,LONG,SOXL,MOO_SELL,40194.51115363439,0.5947025285959244,1097.4953460622091,
2010-07-23,longbyungi,LONG,SOXL,STOP_BUY,79967.96903425793,0.6042269915539025,0.0,
2010-07-26,longbyungi,LONG,SOXL,MOO_SELL,79967.96903425793,0.6113611439168454,536.480835213988,
2010-07-26,longbyungi,LONG,SOXL,STOP_BUY,80716.51092263895,0.6211524030576645,0.0,
2010-07-27,longbyungi,LONG,SOXL,MOO_SELL,80716.51092263895,0.6468434434831143,2037.8692749057664,
2010-07-28,longbyungi,LONG,SOXL,STOP_BUY,76958.88027119653,0.6219983558557927,0.0,
2010-07-29,longbyungi,LONG,SOXL,MOO_SELL,76958.88027119653,0.5945355998873711,-2146.271030356911,
2010-08-04,longbyungi,LONG,SOXL,STOP_BUY,115070.56564452962,0.5568362630461156,0.0,
2010-08-05,longbyungi,LONG,SOXL,MOO_SELL,115070.56564452962,0.5590533598959446,210.18047106044833,
2010-08-06,longbyungi,LONG,SOXL,STOP_BUY,119860.52307483711,0.5471889752081036,0.0,
2010-08-09,longbyungi,LONG,SOXL,MOO_SELL,119860.52307483711,0.5533901753723621,697.1084979439474,
2010-08-09,longbyungi,LONG,SOXL,STOP_BUY,115269.45868481288,0.5622530000169574,0.0,
2010-08-10,longbyungi,LONG,SOXL,MOO_SELL,115269.45868481288,0.5413961510658264,-2448.6836525459294,
2010-08-13,yangbyungi,LONG,SOXL,STOP_BUY,52213.075115910855,0.44445413340657935,0.0,
2010-08-13,yangbyungi,LONG,SOXL,LOC_SELL,13053.268778977714,0.4221218355894089,-295.468563023951,loser
2010-08-16,yangbyungi,LONG,SOXL,MOO_SELL,39159.80633693314,0.4181238274872303,-1042.9121156586025,
2010-08-16,yangbyungi,LONG,SOXL,STOP_BUY,45569.50322132884,0.4248202928884327,0.0,
2010-08-17,yangbyungi,LONG,SOXL,MOO_SELL,45569.50322132884,0.44294541750848293,812.112646443009,
2010-08-17,yangbyungi,LONG,SOXL,STOP_BUY,49229.21114513047,0.45003941327713426,0.0,
2010-08-17,yangbyungi,LONG,SOXL,LOC_SELL,12307.302786282618,0.44277848879992965,-93.20825913814406,loser
2010-08-18,yangbyungi,LONG,SOXL,MOO_SELL,36921.90835884785,0.4467764969021082,-132.06235357893456,
2010-08-18,yangbyungi,LONG,SOXL,STOP_BUY,49929.951228633254,0.45393184935249375,0.0,
2010-08-19,yangbyungi,LONG,SOXL,MOO_SELL,49929.951228633254,0.45227373570203777,-98.6259139315116,
2010-08-19,longbyungi,LONG,SOXL,STOP_BUY,89705.90404598913,0.4595171292230486,0.0,
2010-08-20,longbyungi,LONG,SOXL,MOO_SELL,89705.90404598913,0.4386135817766189,-1903.370291033796,
2010-08-20,yangbyungi,LONG,SOXL,STOP_BUY,48147.30904689315,0.445638200996518,0.0,
2010-08-20,yangbyungi,LONG,SOXL,LOC_SELL,12036.827261723287,0.439613068908453,-76.2529399897785,loser
2010-08-23,yangbyungi,LONG,SOXL,MOO_SELL,36110.48178516986,0.45210683678090574,222.23925262499324,
2010-08-24,yangbyungi,LONG,SOXL,STOP_BUY,48216.22474589566,0.41364970288284114,0.0,
2010-08-24,yangbyungi,LONG,SOXL,LOC_SELL,12054.056186473916,0.4026315982192755,-136.2566779166791,loser
2010-08-25,yangbyungi,LONG,SOXL,MOO_SELL,36162.16855942175,0.39696841369569297,-613.4913895132759,
2010-08-25,yangbyungi,LONG,SOXL,STOP_BUY,63120.05515080479,0.4033260644032805,0.0,
2010-08-26,yangbyungi,LONG,SOXL,MOO_SELL,63120.05515080479,0.4221218355894089,1168.1543029302557,
2010-08-27,yangbyungi,LONG,SOXL,STOP_BUY,54928.87427441651,0.40941912175118916,0.0,
2010-08-30,yangbyungi,LONG,SOXL,MOO_SELL,54928.87427441651,0.4084626646488905,-68.26097595681495,
2010-08-31,yangbyungi,LONG,SOXL,STOP_BUY,54424.180710810666,0.387585688952878,0.0,
2010-08-31,yangbyungi,LONG,SOXL,LOC_SELL,13606.045177702666,0.3599869132190943,-379.070216792712,loser
2010-09-01,yangbyungi,LONG,SOXL,MOO_SELL,40818.135533108,0.37464557129144666,-539.080977129548,
2010-09-01,yangbyungi,LONG,SOXL,STOP_BUY,59902.051780991766,0.38064571034342043,0.0,
2010-09-02,yangbyungi,LONG,SOXL,MOO_SELL,59902.051780991766,0.40013282081484797,1150.9483179203307,
2010-09-02,yangbyungi,LONG,SOXL,STOP_BUY,58414.06628996151,0.40654115110918876,0.0,
2010-09-03,yangbyungi,LONG,SOXL,MOO_SELL,58414.06628996151,0.43611483415961266,1710.2910452416763,
2010-09-03,yangbyungi,LONG,SOXL,STOP_BUY,59264.2966559449,0.4430994346676766,0.0,
2010-09-03,yangbyungi,LONG,SOXL,LOC_SELL,14816.074163986224,0.437780993565917,-83.36633421447277,loser
2010-09-07,yangbyungi,LONG,SOXL,MOO_SELL,44448.22249195867,0.4339499141722918,-420.32407228138254,
2010-09-13,yangbyungi,LONG,SOXL,STOP_BUY,95775.28660646167,0.41128053871057924,0.0,
2010-09-14,yangbyungi,LONG,SOXL,MOO_SELL,95775.28660646167,0.4281188477426767,1584.5560726321055,
2010-09-14,longbyungi,LONG,SOXL,STOP_BUY,150675.6370167136,0.4349753884682803,0.0,
2010-09-15,longbyungi,LONG,SOXL,MOO_SELL,150675.6370167136,0.4437780057191849,1279.9976070869307,
2010-09-15,longbyungi,LONG,SOXL,STOP_BUY,143476.46206136828,0.45088533581078044,0.0,
2010-09-16,longbyungi,LONG,SOXL,MOO_SELL,143476.46206136828,0.4406125858277083,-1518.6659619182828,
2010-09-16,longbyungi,LONG,SOXL,STOP_BUY,145005.71219521668,0.4476692201124876,0.0,
2010-09-17,longbyungi,LONG,SOXL,MOO_SELL,145005.71219521668,0.4657669907063246,2577.9214002018416,
2010-09-20,longbyungi,LONG,SOXL,STOP_BUY,143773.50895565614,0.4669638563174754,0.0,
2010-09-21,longbyungi,LONG,SOXL,MOO_SELL,143773.50895565614,0.4632682430893183,-578.1412381312985,
2010-09-21,longbyungi,LONG,SOXL,STOP_BUY,136497.20854170993,0.4706877192286401,0.0,
2010-09-22,longbyungi,LONG,SOXL,MOO_SELL,136497.20854170993,0.4557720002382994,-2080.214713510839,
2010-09-23,longbyungi,LONG,SOXL,STOP_BUY,135011.67863802673,0.43717597947634745,0.0,
2010-09-24,longbyungi,LONG,SOXL,MOO_SELL,135011.67863802673,0.47143115821480747,4581.913782316369,
2010-09-24,longbyungi,LONG,SOXL,STOP_BUY,141214.36385447765,0.4789813675846158,0.0,
2010-09-27,longbyungi,LONG,SOXL,MOO_SELL,141214.36385447765,0.5085785746276379,4130.740587296954,
2010-09-28,longbyungi,LONG,SOXL,STOP_BUY,132028.2623708128,0.5101229141722619,0.0,
2010-09-29,longbyungi,LONG,SOXL,MOO_SELL,132028.2623708128,0.5097449904680252,-97.02459553319204,
2010-09-29,longbyungi,LONG,SOXL,STOP_BUY,126303.10321228106,0.5179088153153657,0.0,
2010-09-30,longbyungi,LONG,SOXL,MOO_SELL,126303.10321228106,0.5390633193850518,2625.1549097006355,
2010-09-30,longbyungi,LONG,SOXL,STOP_BUY,119794.25046986468,0.5476966921564936,0.0,
2010-10-01,longbyungi,LONG,SOXL,MOO_SELL,119794.25046986468,0.5319009339511395,-1937.5063707636364,
2010-10-05,longbyungi,LONG,SOXL,STOP_BUY,137542.60099417143,0.5111384085980056,0.0,
2010-10-06,longbyungi,LONG,SOXL,MOO_SELL,137542.60099417143,0.5230713465511799,1591.500558687796,
2010-10-07,longbyungi,LONG,SOXL,STOP_BUY,140323.37376863,0.5124931073369084,0.0,
2010-10-08,longbyungi,LONG,SOXL,MOO_SELL,140323.37376863,0.5022487476170063,-1487.3603182031075,
2010-10-08,longbyungi,LONG,SOXL,STOP_BUY,144883.65654118062,0.5102925163288413,0.0,
2010-10-11,longbyungi,LONG,SOXL,MOO_SELL,144883.65654118062,0.5222387285530568,1678.4519930732495,
2010-10-11,longbyungi,LONG,SOXL,STOP_BUY,154366.8696918411,0.5306026469595729,0.0,
2010-10-12,longbyungi,LONG,SOXL,MOO_SELL,154366.8696918411,0.525070320814848,-911.0441950843087,
2010-10-12,longbyungi,LONG,SOXL,STOP_BUY,152605.34757895788,0.5334795886091888,0.0,
2010-10-13,longbyungi,LONG,SOXL,MOO_SELL,152605.34757895788,0.5482257514297962,2192.5673959065753,
2010-10-14,longbyungi,LONG,SOXL,STOP_BUY,142180.55212829477,0.5553129911430179,0.0,
