n_slots,hold_days,cagr,mdd,calmar,sharpe,vol,final
14,14,0.9502859402223236,-0.29423855324586046,3.229644551128151,1.6379924308224545,0.4788887677780641,20439069.641801573
14,21,0.8514100745059987,-0.41210754512836345,2.0659900178260533,1.5621736882886366,0.4643935972217943,13505168.637936067
14,30,0.921578715736113,-0.30574531018069173,3.0142039306881645,1.6818623598506137,0.4496103485221989,18162242.003457945
14,45,0.7112840959925322,-0.43468361144290946,1.6363260018740111,1.442200538873416,0.44133210435535897,7215600.814179849
14,60,0.8265199156492489,-0.4198129627795185,1.9687813119847104,1.618527855253779,0.43109406239537545,12125050.155931367
16,3,0.16818047646403844,-0.08747568513414183,1.9225968474112294,1.531675393095763,0.10533657431235345,344886.9261572487
16,5,0.2558007454901392,-0.12447221605102121,2.0550830828406426,1.4788831042455437,0.1634062308545982,613543.1326968027
16,7,0.3781157854963213,-0.18719260919907144,2.0199290298593526,1.5307532791683884,0.22682877920782787,1286258.309371802
16,10,0.5157923798814346,-0.22253177819229641,2.3178369582600595,1.4982084424569264,0.31050558932121897,2745923.3870829083
16,14,0.8176355242976991,-0.29398055015832725,2.781257208537607,1.6314509006898863,0.4216568993067013,11663208.37518951
16,21,0.9057108443460649,-0.36558483475806836,2.4774300196161954,1.6233052061244047,0.46491519965835465,17001539.02563715
16,30,0.9045580284439756,-0.2983735538358212,3.031629368002584,1.6719200983267344,0.44589631160348225,16919799.89935963
16,45,0.7090634901360262,-0.416465824764376,1.702573051551573,1.4575821163610316,0.43345066737788,7141364.980335465
16,60,0.8040861621926867,-0.41851147838725233,1.921300140419706,1.6032057689750012,0.4261445005497011,10988476.370427389
20,3,0.1335756678182476,-0.0740080035296462,1.8048813837376347,1.5452096492740874,0.08357891755511125,271435.1681083737
20,5,0.21878328467457608,-0.11772000668197025,1.8585055407415678,1.5396978012310027,0.13469127629380312,483452.28137512616
20,7,0.3015081321329829,-0.17436287803887207,1.7291991020345818,1.5257775785987984,0.18425648880566395,815645.9569219319
20,10,0.42390303204011026,-0.2127535672016898,1.9924602798234228,1.4974106979593924,0.25898432019458845,1668709.0998656943
20,14,0.6850619397118871,-0.24728034828241474,2.7703856957103983,1.6814050655728647,0.3467733861206092,6380595.7333036885
20,21,0.9292625244885397,-0.33282163802536113,2.792073646418775,1.6540324482420332,0.4632506114746261,18748777.757683374
20,30,0.9038196766815394,-0.289371159953144,3.123392382391836,1.667038944843883,0.4473716084163023,16867628.6065782
20,45,0.6923881502150679,-0.4060242555455744,1.705287654021326,1.4515083356222152,0.4264238361344291,6604911.78655178
20,60,0.774236458436254,-0.41647407810161785,1.859026765760302,1.5681455631210075,0.4245139178169489,9621198.205129394
25,3,0.10175188927930279,-0.06504792990864439,1.564260221996407,1.4541542880847438,0.06838963292581779,216357.81257885977
25,5,0.16798722461672133,-0.11304035364027776,1.486081909751433,1.4919714477814774,0.10824131074806403,344432.7819603847
25,7,0.23781162345478624,-0.13987720126179215,1.7001457085897898,1.5123381463291614,0.1487091442432616,546938.7399762481
25,10,0.3272229240525677,-0.16964335783163897,1.9288873330208256,1.4867877229136492,0.20498047326882465,953180.5429626688
25,14,0.4924452355115376,-0.19961803866112715,2.4669375514079457,1.627624097140998,0.2688129490325565,2426597.962659372
25,21,0.7820896069069205,-0.2501974526336074,3.125889567118109,1.6877848128803257,0.3877564437851076,9965640.126201928
25,30,0.8875153910715667,-0.29987696396181684,2.9595984277891167,1.656081583669326,0.4443028427127821,15750868.350100378
25,45,0.6686567167761601,-0.376834047927059,1.7744063214414934,1.4465446886488442,0.414643611474923,5902303.09811829
25,60,0.736929402627903,-0.41104232699807175,1.7928309427641012,1.5282986039324504,0.42052335728826556,8123122.341945869
30,3,0.09015718125038141,-0.038259051572271385,2.356492844054809,1.581997337660645,0.05566191600522805,198874.29122628318
30,5,0.13926639168333477,-0.07639589363330845,1.822956510618195,1.5040222143541904,0.08954939164323426,282479.46146541473
30,7,0.18720300481197905,-0.10822643628054762,1.7297345384884164,1.45920360329777,0.1230601066655592,392235.95295196027
30,10,0.2453033117001,-0.14899397122090074,1.6463975668949018,1.3570474375591806,0.17308908698176412,573865.4859346587
30,14,0.3869631500296542,-0.1998705765094635,1.936068613937941,1.5096706625694167,0.23558108450578352,1353514.7628632155
30,21,0.6047274646933476,-0.21914877396490284,2.7594380463666024,1.6212008597194527,0.3251199022320255,4324138.837421123
30,30,0.8716709312232991,-0.2919739186026328,2.9854410811590864,1.6422963170768012,0.4423399076307439,14728101.031473774
30,45,0.710686173359693,-0.3458192515121633,2.0550798437394002,1.5036985927823898,0.4157433071077193,7195545.913222346
30,60,0.7048696784666613,-0.3965482719948209,1.7775129240151302,1.50182231818405,0.41351872640643633,7002983.896840556
